R.date,R.date.Nut,SITE,ELEVATION,REPLICATE,R.replicate,SEASON,YEAR,S.date,t.units,BUSCAR,L.FW,L.DW,Ri.FW,Ri.DW,Ro.FW,Ro.DW,BG.FW,BG.DW,T.DW,AG.BG.FW,AG.BG.DW,dens.TOT,SDW,%N.L.DW,d15N.L.DW,%C.L.DW,d13C.L.DW,Bus.Nut,NH4.uM.mean,NO2.uM.mean,NO3.uM.mean,PO4.uM.mean,NH4.uM.q2,NO2.uM.q2,NO3.uM.q2,PO4.uM.q2,Tair.degC.q2,T.d.min.q2,T.d.max.q2,Ed.mol_m2d.q2,siteB,EzSITE.mol_m2d.q2
08/10/2010,NA,CN3,-0.5,B,2,FALL,2010,24/10/2010,23,40459-CN3-B,1229.5,162.31,342.5,93.26,424,78125,766.5,171385,333695,1604,947,575,2138,NA,NA,NA,NA,FALL2010,1064,315,1476,42,1064,315,1476,42,20.60568,18.3532,23.5628,37.53760774,39013-CN3,6.662790087
22/10/2010,NA,CN3,-0.5,A,3,FALL,2010,24/10/2010,23,40473-CN3-A,524.9825,74.0475,810485,198.4825,601.23,94255,1411715,292.7375,366785,372,253,350,1.5,NA,NA,NA,NA,FALL2010,1064,315,1476,42,1064,315,1476,42,20.60568,18.3532,23.5628,37.53760774,39013-CN3,6.662790087
22/10/2010,NA,CN3,-0.5,B,4,FALL,2010,24/10/2010,23,40473-CN3-B,651595,85.9575,551.81,134.0825,471.9175,74.96,1023.7275,209.0425,295,636,411,275,2369,NA,NA,NA,NA,FALL2010,1064,315,1476,42,1064,315,1476,42,20.60568,18.3532,23.5628,37.53760774,39013-CN3,6.662790087
08/11/2010,NA,CN3,-0.5,A,5,FALL,2010,24/10/2010,23,40490-CN3-A,1107.65,152.5375,915525,256.2225,982.2,145.7075,1897725,401.93,554.4675,584,0.38,375,2954,NA,NA,NA,NA,FALL2010,1064,315,1476,42,1064,315,1476,42,20.60568,18.3532,23.5628,37.53760774,39013-CN3,6.662790087
08/11/2010,NA,CN3,-0.5,B,6,FALL,2010,24/10/2010,23,40490-CN3-B,686.64,112.93,484.4575,122265,420.3,69.4,904.7575,191665,304595,759,589,200,3433,NA,NA,NA,NA,FALL2010,1064,315,1476,42,1064,315,1476,42,20.60568,18.3532,23.5628,37.53760774,39013-CN3,6.662790087
21/01/2011,NA,CN3,-0.5,A,1,WINTER,2011,04/02/2011,24,40564-CN3-A,323.66,42.4025,560825,130245,514385,88.31,1075.21,218555,260.9575,301,194,575,563,NA,NA,NA,NA,WINTER2011,277,0.5245,11.6935,42,277,0.5245,11.6935,42,13.04568,10.9318,15.6826,17.18895142,39116-CN3,3.677733639
21/01/2011,NA,CN3,-0.5,B,2,WINTER,2011,04/02/2011,24,40564-CN3-B,560295,75325,641315,119.5225,625.0375,107275,1266.3525,226.7975,302.1225,442,332,625,896,NA,NA,NA,NA,WINTER2011,277,0.5245,11.6935,42,277,0.5245,11.6935,42,13.04568,10.9318,15.6826,17.18895142,39116-CN3,3.677733639
04/02/2011,NA,CN3,-0.5,A,3,WINTER,2011,04/02/2011,24,40578-CN3-A,126.75,19.2,285,33025,240.4,57.38606132,525.4,90.41106132,109.6110613,241,212,150,845,NA,NA,NA,NA,WINTER2011,277,0.5245,11.6935,42,277,0.5245,11.6935,42,13.04568,10.9318,15.6826,17.18895142,39116-CN3,3.677733639
04/02/2011,NA,CN3,-0.5,B,4,WINTER,2011,04/02/2011,24,40578-CN3-B,476975,70425,332.75,58.85,604.65,93.5,937.4,152.35,222775,509,462,700,681,NA,NA,NA,NA,WINTER2011,277,0.5245,11.6935,42,277,0.5245,11.6935,42,13.04568,10.9318,15.6826,17.18895142,39116-CN3,3.677733639
18/02/2011,NA,CN3,-0.5,A,5,WINTER,2011,04/02/2011,24,40592-CN3-A,481.9975,71785,394975,84225,431825,73,826.8,157225,229.01,583,457,500,964,NA,NA,NA,NA,WINTER2011,277,0.5245,11.6935,42,277,0.5245,11.6935,42,13.04568,10.9318,15.6826,17.18895142,39116-CN3,3.677733639
18/02/2011,NA,CN3,-0.5,B,6,WINTER,2011,04/02/2011,24,40592-CN3-B,626855,91.82,381.6,77.7,552.2,86325,933.8,164025,255845,671,0.56,825,0.76,NA,NA,NA,NA,WINTER2011,277,0.5245,11.6935,42,277,0.5245,11.6935,42,13.04568,10.9318,15.6826,17.18895142,39116-CN3,3.677733639
04/05/2011,NA,CN3,-0.5,A,1,SPRING,2011,26/05/2011,25,40667-CN3-A,953,152.78,482,97985,634125,112.15,1116125,210135,362915,854,727,400,2383,NA,NA,NA,NA,SPRING2011,1566,0.3555,1.7015,42,1566,0.3555,1.7015,42,18.16726,15.2768,21.0907,52.68846588,39227-CN3,9.883101906
04/05/2011,NA,CN3,-0.5,B,2,SPRING,2011,26/05/2011,25,40667-CN3-B,510.05,79.0425,489625,61195,305825,76.5225,795.45,137.7175,216.76,641,574,275,1855,NA,NA,NA,NA,SPRING2011,1566,0.3555,1.7015,42,1566,0.3555,1.7015,42,18.16726,15.2768,21.0907,52.68846588,39227-CN3,9.883101906
18/05/2011,NA,CN3,-0.5,A,3,SPRING,2011,26/05/2011,25,40681-CN3-A,999.5,153765,349.75,59795,266.75,34.6875,616.5,94.4825,248.2475,1621,1627,825,1212,NA,NA,NA,NA,SPRING2011,1566,0.3555,1.7015,42,1566,0.3555,1.7015,42,18.16726,15.2768,21.0907,52.68846588,39227-CN3,9.883101906
18/05/2011,NA,CN3,-0.5,B,4,SPRING,2011,26/05/2011,25,40681-CN3-B,752.25,111985,541.5,96.4575,318.5,49595,860,146.0525,258.0375,875,767,700,1075,NA,NA,NA,NA,SPRING2011,1566,0.3555,1.7015,42,1566,0.3555,1.7015,42,18.16726,15.2768,21.0907,52.68846588,39227-CN3,9.883101906
01/06/2011,NA,CN3,-0.5,A,5,SPRING,2011,26/05/2011,25,40695-CN3-A,1746.77,331.55,519175,112.7825,280.8,52.1975,799975,164.98,496.53,2184,2.01,775,2254,NA,NA,NA,NA,SPRING2011,1566,0.3555,1.7015,42,1566,0.3555,1.7015,42,18.16726,15.2768,21.0907,52.68846588,39227-CN3,9.883101906
01/06/2011,NA,CN3,-0.5,B,6,SPRING,2011,26/05/2011,25,40695-CN3-B,2306025,226.8425,360325,68.44,269275,35675,629.6,104115,330.9575,3663,2179,675,3416,NA,NA,NA,NA,SPRING2011,1566,0.3555,1.7015,42,1566,0.3555,1.7015,42,18.16726,15.2768,21.0907,52.68846588,39227-CN3,9.883101906
16/06/2011,NA,CN3,-0.5,A,1,SUMMER,2011,01/07/2011,26,40710-CN3-A,1250825,167.36,199225,38.8725,199325,27.3,398.55,66.1725,233.5325,3138,2529,125,10007,NA,NA,NA,NA,SUMMER2011,277,196,1653,42,277,196,1653,42,22.79389,18.66615,27003,62.24610925,39263-CN3,11.935668
16/06/2011,NA,CN3,-0.5,B,2,SUMMER,2011,01/07/2011,26,40710-CN3-B,906.1,124.3975,526.55,123.7825,542775,85.12,1069325,208.9025,333.3,847,595,225,4027,NA,NA,NA,NA,SUMMER2011,277,196,1653,42,277,196,1653,42,22.79389,18.66615,27003,62.24610925,39263-CN3,11.935668
04/07/2011,NA,CN3,-0.5,A,3,SUMMER,2011,01/07/2011,26,40728-CN3-A,1135.2075,154.1975,760.8625,156.39,528.6875,81.24,1289.55,237.63,391.8275,0.88,649,475,2.39,NA,NA,NA,NA,SUMMER2011,277,196,1653,42,277,196,1653,42,22.79389,18.66615,27003,62.24610925,39263-CN3,11.935668
04/07/2011,NA,CN3,-0.5,B,4,SUMMER,2011,01/07/2011,26,40728-CN3-B,882035,122.0375,607725,130.45,677815,107.7625,1285.54,238.2125,360.25,686,512,525,1.68,NA,NA,NA,NA,SUMMER2011,277,196,1653,42,277,196,1653,42,22.79389,18.66615,27003,62.24610925,39263-CN3,11.935668
15/07/2011,NA,CN3,-0.5,A,5,SUMMER,2011,01/07/2011,26,40739-CN3-A,1512.5,159965,1005,235195,704,102.8425,1709,338.0375,498.0025,885,473,425,3559,NA,NA,NA,NA,SUMMER2011,277,196,1653,42,277,196,1653,42,22.79389,18.66615,27003,62.24610925,39263-CN3,11.935668
15/07/2011,NA,CN3,-0.5,B,6,SUMMER,2011,01/07/2011,26,40739-CN3-B,1351025,155305,547125,116.95,340625,51.62,887.75,168.57,323875,1522,921,475,2844,NA,NA,NA,NA,SUMMER2011,277,196,1653,42,277,196,1653,42,22.79389,18.66615,27003,62.24610925,39263-CN3,11.935668
30/09/2011,NA,CN3,-0.5,A,1,FALL,2011,14/10/2011,27,40816-CN3-A,987,127.16,806025,203.2925,741725,118.9375,1547.75,322.23,449.39,638,395,600,1645,NA,NA,NA,NA,FALL2011,762,296,2653,85,762,296,2653,85,22.95061,19.7642,26.6,42.14315621,39368-CN3,8.347416255
30/09/2011,NA,CN3,-0.5,B,2,FALL,2011,14/10/2011,27,40816-CN3-B,943075,165.04,948375,224025,619.9,93.2725,1568275,317.2975,482.3375,601,0.52,275,3429,NA,NA,NA,NA,FALL2011,762,296,2653,85,762,296,2653,85,22.95061,19.7642,26.6,42.14315621,39368-CN3,8.347416255
13/10/2011,NA,CN3,-0.5,A,3,FALL,2011,14/10/2011,27,40829-CN3-A,393925,61.9075,445.65,112.33,239675,43.82,685325,156.15,218.0575,575,396,275,1432,NA,NA,NA,NA,FALL2011,762,296,2653,85,762,296,2653,85,22.95061,19.7642,26.6,42.14315621,39368-CN3,8.347416255
13/10/2011,NA,CN3,-0.5,B,4,FALL,2011,14/10/2011,27,40829-CN3-B,550.25,75.6,1006,246.1925,542.75,87.1925,1548.75,333385,408985,355,227,375,1467,NA,NA,NA,NA,FALL2011,762,296,2653,85,762,296,2653,85,22.95061,19.7642,26.6,42.14315621,39368-CN3,8.347416255
28/10/2011,NA,CN3,-0.5,A,5,FALL,2011,14/10/2011,27,40844-CN3-A,300.85,49.4675,712575,183.34,452525,82.2975,1165.1,265.6375,315105,258,186,275,1094,NA,NA,NA,NA,FALL2011,762,296,2653,85,762,296,2653,85,22.95061,19.7642,26.6,42.14315621,39368-CN3,8.347416255
28/10/2011,NA,CN3,-0.5,B,6,FALL,2011,14/10/2011,27,40844-CN3-B,389675,61.1475,427025,109.5475,334.35,60.2,761375,169.7475,230895,512,0.36,400,974,NA,NA,NA,NA,FALL2011,762,296,2653,85,762,296,2653,85,22.95061,19.7642,26.6,42.14315621,39368-CN3,8.347416255
23/01/2012,NA,CN3,-0.5,A,1,WINTER,2012,07/02/2012,28,40931-CN3-A,185485,30.2,1154.9675,239.82,408.8075,56.2075,1563775,296.0275,326.2275,119,102,525,353,NA,NA,NA,NA,WINTER2012,277,196,145,42,277,196,145,42,12.18519,9.0308,16.1045,24.98380392,39484-CN3,4.935069393
23/01/2012,NA,CN3,-0.5,B,2,WINTER,2012,07/02/2012,28,40931-CN3-B,237.2325,43155,641.4475,145.2275,387675,68.2425,1029.1225,213.47,256625,231,202,425,558,NA,NA,NA,NA,WINTER2012,277,196,145,42,277,196,145,42,12.18519,9.0308,16.1045,24.98380392,39484-CN3,4.935069393
09/02/2012,NA,CN3,-0.5,A,3,WINTER,2012,07/02/2012,28,40948-CN3-A,289.66,44885,854745,204.88,411.1525,70245,1265.8975,275125,320.01,229,163,625,463,NA,NA,NA,NA,WINTER2012,277,196,145,42,277,196,145,42,12.18519,9.0308,16.1045,24.98380392,39484-CN3,4.935069393
09/02/2012,NA,CN3,-0.5,B,4,WINTER,2012,07/02/2012,28,40948-CN3-B,268185,44.0075,845.3725,206.0625,580945,78.5975,1426.3175,284.66,328.6675,188,155,550,488,NA,NA,NA,NA,WINTER2012,277,196,145,42,277,196,145,42,12.18519,9.0308,16.1045,24.98380392,39484-CN3,4.935069393
22/02/2012,NA,CN3,-0.5,A,5,WINTER,2012,07/02/2012,28,40961-CN3-A,193.0725,36365,762.2425,170.5125,215.76,33.7025,978.0025,204215,240.58,197,178,525,368,NA,NA,NA,NA,WINTER2012,277,196,145,42,277,196,145,42,12.18519,9.0308,16.1045,24.98380392,39484-CN3,4.935069393
22/02/2012,NA,CN3,-0.5,B,6,WINTER,2012,07/02/2012,28,40961-CN3-B,251.0025,41.56,816145,181.3025,192.53,48.1975,1008675,229.5,271.06,249,181,725,346,NA,NA,NA,NA,WINTER2012,277,196,145,42,277,196,145,42,12.18519,9.0308,16.1045,24.98380392,39484-CN3,4.935069393
07/05/2012,NA,CN3,-0.5,A,1,SPRING,2012,22/05/2012,29,41036-CN3-A,539.8125,82005,1282.6025,275.5275,436.29,65.68,1718.8925,341.2075,423.2125,314,0.24,625,864,NA,NA,NA,NA,SPRING2012,277,196,1.9435,42,277,196,1.9435,42,15.84568,12.9907,18.7264,55.68250302,39589-CN3,11.1057261
07/05/2012,NA,CN3,-0.5,B,2,SPRING,2012,22/05/2012,29,41036-CN3-B,678.66,94.01,755875,159.5175,343.9475,61.58,1099.8225,221.0975,315.1075,617,425,625,1086,NA,NA,NA,NA,SPRING2012,277,196,1.9435,42,277,196,1.9435,42,15.84568,12.9907,18.7264,55.68250302,39589-CN3,11.1057261
21/05/2012,NA,CN3,-0.5,A,3,SPRING,2012,22/05/2012,29,41050-CN3-A,1618.75,329445,1012.75,217735,388,75.0475,1400.75,292.7825,622.2275,1156,1125,1225,1321,NA,NA,NA,NA,SPRING2012,277,196,1.9435,42,277,196,1.9435,42,15.84568,12.9907,18.7264,55.68250302,39589-CN3,11.1057261
21/05/2012,NA,CN3,-0.5,B,4,SPRING,2012,22/05/2012,29,41050-CN3-B,615325,111.35,666.6,130.36,247525,43945,914125,174305,285655,673,639,575,1.07,NA,NA,NA,NA,SPRING2012,277,196,1.9435,42,277,196,1.9435,42,15.84568,12.9907,18.7264,55.68250302,39589-CN3,11.1057261
05/06/2012,NA,CN3,-0.5,A,5,SPRING,2012,22/05/2012,29,41065-CN3-A,1048.0375,220.5375,906.9675,208.1125,416.7125,80675,1323.68,288.7875,509325,792,764,550,1906,NA,NA,NA,NA,SPRING2012,277,196,1.9435,42,277,196,1.9435,42,15.84568,12.9907,18.7264,55.68250302,39589-CN3,11.1057261
05/06/2012,NA,CN3,-0.5,B,6,SPRING,2012,22/05/2012,29,41065-CN3-B,1564.2125,269945,1118.8775,258.76,473.28,80.9525,1592.1575,339.7125,609.6575,982,795,875,1788,NA,NA,NA,NA,SPRING2012,277,196,1.9435,42,277,196,1.9435,42,15.84568,12.9907,18.7264,55.68250302,39589-CN3,11.1057261
05/07/2012,NA,CN3,-0.5,A,1,SUMMER,2012,19/07/2012,30,41095-CN3-A,997.95,195065,388625,79.45,131.35,23.6925,519975,103.1425,298.2075,1919,1891,575,1736,NA,NA,NA,NA,SUMMER2012,1336,196,2419,42,1336,196,2419,42,23.67695,19.3948,28.4154,64.37923131,39647-CN3,12.80784486
05/07/2012,NA,CN3,-0.5,B,2,SUMMER,2012,19/07/2012,30,41095-CN3-B,233475,124.0825,875925,200.8,1288.15,67.4175,2164075,268.2175,392.3,108,463,775,301,NA,NA,NA,NA,SUMMER2012,1336,196,2419,42,1336,196,2419,42,23.67695,19.3948,28.4154,64.37923131,39647-CN3,12.80784486
23/07/2012,NA,CN3,-0.5,A,3,SUMMER,2012,19/07/2012,30,41113-CN3-A,1656775,257.7975,674675,174285,447325,85485,1122,259.77,517.5675,1477,992,775,2138,NA,NA,NA,NA,SUMMER2012,1336,196,2419,42,1336,196,2419,42,23.67695,19.3948,28.4154,64.37923131,39647-CN3,12.80784486
23/07/2012,NA,CN3,-0.5,B,4,SUMMER,2012,19/07/2012,30,41113-CN3-B,751,138.39,332.65,77.5325,195825,33.96,528475,111.4925,249.8825,1421,1241,625,1202,NA,NA,NA,NA,SUMMER2012,1336,196,2419,42,1336,196,2419,42,23.67695,19.3948,28.4154,64.37923131,39647-CN3,12.80784486
03/08/2012,NA,CN3,-0.5,A,5,SUMMER,2012,19/07/2012,30,41124-CN3-A,1515.25,228.88,755,175.5075,717.5,116.9675,1472.5,292475,521355,1029,783,750,2.02,NA,NA,NA,NA,SUMMER2012,1336,196,2419,42,1336,196,2419,42,23.67695,19.3948,28.4154,64.37923131,39647-CN3,12.80784486
03/08/2012,NA,CN3,-0.5,B,6,SUMMER,2012,19/07/2012,30,41124-CN3-B,1498.25,195775,516.25,112.5825,217.5,33.2575,733.75,145.84,341615,2042,1342,800,1873,NA,NA,NA,NA,SUMMER2012,1336,196,2419,42,1336,196,2419,42,23.67695,19.3948,28.4154,64.37923131,39647-CN3,12.80784486
17/10/2012,NA,CN3,-0.5,A,1,FALL,2012,01/11/2012,31,41199-CN3-A,763375,83.88,322.3275,54.3975,221.8875,21.4375,544215,75835,159715,1403,1106,375,2036,NA,NA,NA,NA,FALL2012,873,487,8.2015,0.0595,873,487,8.2015,0.0595,19.92809,17.7178,23.1254,35.42353146,39752-CN3,6.180319014
17/10/2012,NA,CN3,-0.5,B,2,FALL,2012,01/11/2012,31,41199-CN3-B,402.92,42.73,401835,82825,439.1125,64145,840.9475,146.97,189.7,479,291,225,1791,NA,NA,NA,NA,FALL2012,873,487,8.2015,0.0595,873,487,8.2015,0.0595,19.92809,17.7178,23.1254,35.42353146,39752-CN3,6.180319014
30/10/2012,NA,CN3,-0.5,A,3,FALL,2012,01/11/2012,31,41212-CN3-A,889.5075,103.19,539.06,119.2175,193.6375,28445,732.6975,147.6625,250.8525,1214,699,575,1547,NA,NA,NA,NA,FALL2012,873,487,8.2015,0.0595,873,487,8.2015,0.0595,19.92809,17.7178,23.1254,35.42353146,39752-CN3,6.180319014
30/10/2012,NA,CN3,-0.5,B,4,FALL,2012,01/11/2012,31,41212-CN3-B,575.2075,79.5175,398565,94.45,209525,34095,608.09,128545,208.0625,946,619,500,1.15,NA,NA,NA,NA,FALL2012,873,487,8.2015,0.0595,873,487,8.2015,0.0595,19.92809,17.7178,23.1254,35.42353146,39752-CN3,6.180319014
15/11/2012,NA,CN3,-0.5,A,5,FALL,2012,01/11/2012,31,41228-CN3-A,375.8225,42.21,410165,75.9725,198085,24.5125,608.25,100485,142695,618,0.42,350,1074,NA,NA,NA,NA,FALL2012,873,487,8.2015,0.0595,873,487,8.2015,0.0595,19.92809,17.7178,23.1254,35.42353146,39752-CN3,6.180319014
15/11/2012,NA,CN3,-0.5,B,6,FALL,2012,01/11/2012,31,41228-CN3-B,479935,61.1625,844.6075,165.14,502.14,68.1375,1346.7475,233.2775,294.44,356,262,325,1477,NA,NA,NA,NA,FALL2012,873,487,8.2015,0.0595,873,487,8.2015,0.0595,19.92809,17.7178,23.1254,35.42353146,39752-CN3,6.180319014
29/01/2013,NA,CN3,-0.5,A,1,WINTER,2013,12/02/2013,32,41303-CN3-A,278.6825,50,531.2325,128.65,270.0375,47925,801.27,176575,226575,348,283,400,697,NA,NA,NA,NA,WINTER2013,0.9315,0.2315,3.9675,42,0.9315,0.2315,3.9675,42,12.09282,9.1879,15.0386,24.11039941,39855-CN3,5.100289044
29/01/2013,NA,CN3,-0.5,B,2,WINTER,2013,12/02/2013,32,41303-CN3-B,176.62,30725,482.4825,124.25,468.45,91,950.9325,215.25,245975,186,143,275,642,NA,NA,NA,NA,WINTER2013,0.9315,0.2315,3.9675,42,0.9315,0.2315,3.9675,42,12.09282,9.1879,15.0386,24.11039941,39855-CN3,5.100289044
13/02/2013,NA,CN3,-0.5,A,3,WINTER,2013,12/02/2013,32,41318-CN3-A,412115,69.8,940595,228375,203.4675,31.65,1144.0625,260025,329825,0.36,268,675,611,NA,NA,NA,NA,WINTER2013,0.9315,0.2315,3.9675,42,0.9315,0.2315,3.9675,42,12.09282,9.1879,15.0386,24.11039941,39855-CN3,5.100289044
13/02/2013,NA,CN3,-0.5,B,4,WINTER,2013,12/02/2013,32,41318-CN3-B,164.6925,27675,820995,191.95,140.54,22325,961535,214275,241.95,171,129,450,366,NA,NA,NA,NA,WINTER2013,0.9315,0.2315,3.9675,42,0.9315,0.2315,3.9675,42,12.09282,9.1879,15.0386,24.11039941,39855-CN3,5.100289044
26/02/2013,NA,CN3,-0.5,A,5,WINTER,2013,12/02/2013,32,41331-CN3-A,204.09,36.9,761.5225,209.1,144555,25825,906.0775,234925,271825,225,157,525,389,NA,NA,NA,NA,WINTER2013,0.9315,0.2315,3.9675,42,0.9315,0.2315,3.9675,42,12.09282,9.1879,15.0386,24.11039941,39855-CN3,5.100289044
26/02/2013,NA,CN3,-0.5,B,6,WINTER,2013,12/02/2013,32,41331-CN3-B,192.7175,39.5,694675,168125,138815,26,833.49,194125,233625,231,203,525,367,NA,NA,NA,NA,WINTER2013,0.9315,0.2315,3.9675,42,0.9315,0.2315,3.9675,42,12.09282,9.1879,15.0386,24.11039941,39855-CN3,5.100289044
25/04/2013,NA,CN3,-0.5,A,1,SPRING,2013,11/05/2013,33,41389-CN3-A,386.9,53.69,1033.65,201965,349.15,55105,1382.8,257.07,310.76,0.28,209,475,815,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,45,485,322,11.3385,42,16.29951,13.7697,18897,53.81364601,39943-CN3,10.31461089
25/04/2013,NA,CN3,-0.5,B,2,SPRING,2013,11/05/2013,33,41389-CN3-B,410625,101.89,540.08,104395,161705,28.4125,701785,132.8075,234.6975,585,767,275,1493,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,45,485,322,11.3385,42,16.29951,13.7697,18897,53.81364601,39943-CN3,10.31461089
09/05/2013,NA,CN3,-0.5,A,3,SPRING,2013,11/05/2013,33,41403-CN3-A,1791435,223415,717.2225,136.2325,238.0025,35.0525,955225,171285,394.7,1875,1304,900,1.99,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,45,485,322,11.3385,42,16.29951,13.7697,18897,53.81364601,39943-CN3,10.31461089
09/05/2013,NA,CN3,-0.5,B,4,SPRING,2013,11/05/2013,33,41403-CN3-B,2246.2425,318.4675,589985,102.41,158.99,20.3775,748975,122.7875,441255,2999,2594,1050,2139,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,45,485,322,11.3385,42,16.29951,13.7697,18897,53.81364601,39943-CN3,10.31461089
27/05/2013,NA,CN3,-0.5,A,5,SPRING,2013,11/05/2013,33,41421-CN3-A,1040.82,138.09,1087.6325,202325,331635,44.5925,1419.2675,246.9175,385.0075,733,559,1150,905,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,45,485,322,11.3385,42,16.29951,13.7697,18897,53.81364601,39943-CN3,10.31461089
27/05/2013,NA,CN3,-0.5,B,6,SPRING,2013,11/05/2013,33,41421-CN3-B,1925425,359475,733.53,58.55,134125,9795,867655,68345,427.82,2219,5.26,500,3851,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,45,485,322,11.3385,42,16.29951,13.7697,18897,53.81364601,39943-CN3,10.31461089
10/07/2013,NA,CN3,-0.5,A,1,SUMMER,2013,01/08/2013,34,41465-CN3-A,938,163925,446.5,110775,424.5,69.2,871,179975,343.9,1077,911,825,1137,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN3,12.05394266
10/07/2013,NA,CN3,-0.5,B,2,SUMMER,2013,01/08/2013,34,41465-CN3-B,529.0825,103305,1109.68,270.4,457.9925,66555,1567.6725,336955,440.26,337,307,1400,378,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN3,12.05394266
24/07/2013,NA,CN3,-0.5,A,3,SUMMER,2013,01/08/2013,34,41479-CN3-A,562.9525,101.6775,139.2775,38.94,181545,37.5675,320.8225,76.5075,178185,1755,1329,150,3753,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN3,12.05394266
24/07/2013,NA,CN3,-0.5,B,4,SUMMER,2013,01/08/2013,34,41479-CN3-B,696.5,124.1,248.9475,50.8975,77.6375,15.2375,326585,66135,190235,2133,1876,300,2322,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN3,12.05394266
22/08/2013,NA,CN3,-0.5,A,5,SUMMER,2013,01/08/2013,34,41508-CN3-A,791215,105.25,151375,46.4,102475,35.85,253.85,82.25,187.5,3117,1.28,150,5275,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN3,12.05394266
22/08/2013,NA,CN3,-0.5,B,6,SUMMER,2013,01/08/2013,34,41508-CN3-B,1104605,186.7925,470.1425,142.15,197605,46.14,667.7475,188.29,375.0825,1654,992,475,2325,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN3,12.05394266
21/10/2013,NA,CN3,-0.5,A,1,FALL,2013,12/11/2013,35,41568-CN3-A,849465,168.4325,690.8625,180.5525,276.08,59.99,966.9425,240.5425,408975,879,0.7,375,2265,NA,NA,NA,NA,FALL2013,1.6905,196,0.2985,42,1.6905,196,0.2985,42,20.21245,17762,23.3863,31.17353403,40128-CN3,5.329580702
21/10/2013,NA,CN3,-0.5,B,2,FALL,2013,12/11/2013,35,41568-CN3-B,787.74,249275,690345,134485,276.22,64.38,966565,198865,448.14,815,1253,550,1432,NA,NA,NA,NA,FALL2013,1.6905,196,0.2985,42,1.6905,196,0.2985,42,20.21245,17762,23.3863,31.17353403,40128-CN3,5.329580702
05/11/2013,NA,CN3,-0.5,A,3,FALL,2013,12/11/2013,35,41583-CN3-A,575.4175,145985,452.06,120.53,373.8525,99.18,825.9125,219.71,365695,697,664,350,1644,NA,NA,NA,NA,FALL2013,1.6905,196,0.2985,42,1.6905,196,0.2985,42,20.21245,17762,23.3863,31.17353403,40128-CN3,5.329580702
05/11/2013,NA,CN3,-0.5,B,4,FALL,2013,12/11/2013,35,41583-CN3-B,724,129.5525,889,222035,505.45,90.6625,1394.45,312.6975,442.25,519,414,1450,499,NA,NA,NA,NA,FALL2013,1.6905,196,0.2985,42,1.6905,196,0.2985,42,20.21245,17762,23.3863,31.17353403,40128-CN3,5.329580702
03/12/2013,NA,CN3,-0.5,A,5,FALL,2013,12/11/2013,35,41611-CN3-A,205.1775,44.2325,739.3275,189.8275,266.0525,50785,1005.38,240.6125,284845,204,184,225,912,NA,NA,NA,NA,FALL2013,1.6905,196,0.2985,42,1.6905,196,0.2985,42,20.21245,17762,23.3863,31.17353403,40128-CN3,5.329580702
03/12/2013,NA,CN3,-0.5,B,6,FALL,2013,12/11/2013,35,41611-CN3-B,274.3075,60.0325,230375,57.1225,250.0125,70205,480.3875,127.3275,187.36,571,471,200,1372,NA,NA,NA,NA,FALL2013,1.6905,196,0.2985,42,1.6905,196,0.2985,42,20.21245,17762,23.3863,31.17353403,40128-CN3,5.329580702
30/01/2014,NA,CN3,-0.5,A,1,WINTER,2014,15/02/2014,36,41669-CN3-A,80.9825,13.4775,451.2175,100.2475,143.14,21.9475,594.3575,122195,135.6725,136,0.11,250,324,NA,NA,NA,NA,WINTER2014,277,359,12742,0.1185,277,359,12742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN3,3.963003008
30/01/2014,NA,CN3,-0.5,B,2,WINTER,2014,15/02/2014,36,41669-CN3-B,211145,25.9625,523.5275,124.2975,214.6875,33995,738215,158.2925,184255,286,164,375,563,NA,NA,NA,NA,WINTER2014,277,359,12742,0.1185,277,359,12742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN3,3.963003008
